variable_name,repeated_question,question_type,survey,question_english_women,question_english_men,option_code,option_english_women,option_english_men,question_spanish_women,question_spanish_men,option_spanish_women,option_spanish_men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n0100,0,multiple_choice,all,"Agradecemos mucho su participación en la encuesta. Para nuestro estudio es muy importante aprender más sobre su salud y la salud de sus hijos recién nacidos. Por esta razón, nos gustaría pedirle permiso para obtener información relacionada con su salud  y la salud de sus hijos que se encuentran dentro de sus expedientes de parto y salud posnatal en su unidad de salud. El tipo de información a recolectarse puede ser su presión arterial, la talla y peso del bebe al nacer, o si hubo alguna complicación durante el parto, etc.  Recuerde que su consentimiento es completamente voluntario y decidir no dar su permiso no afectara su participación en el estudio de ninguna manera. Para proteger su información de salud, seguiremos los mismos pasos de seguridad que usamos para proteger la información que usted nos ha dado a través de la encuesta: Esto quiere decir que toda la información que recolectemos de sus expedientes serán confidencial o secreta. Su nombre o información personal jamás aparecerán en ningún informe y nunca serán compartidas con personas que no son parte del equipo del estudio. Toda su información se mantendrá bajo llave y segura en las computadoras del estudio. Sólo nuestro equipo de investigación tendrá acceso a su información.  Nos da permiso para recolectar información de su salud y la salud de sus hijos dentro de sus expedientes de parto y salud posnatal?",SAME,2,No,SAME,"Para nuestro estudio es muy importante aprender más sobre su salud y la salud de sus hijos recién nacidos. Por esta razón, nos gustaría pedirle permiso para obtener información relacionada con su salud y la salud de sus hijos que se encuentran dentro de sus expedientes de parto y salud postnatal en su unidad de salud. El tipo de información a recolectarse puede ser su presión arterial, la talla y peso del bebe al nacer, o si hubo alguna complicación durante el parto, etc. Recuerde que su consentimiento es completamente voluntario y decidir no dar su permiso no afectara su participación en el estudio de ninguna manera. Para proteger su información de salud, seguiremos los mismos pasos de seguridad que usamos para proteger la información que usted nos ha dado a través de la encuesta: Esto quiere decir que toda la información que recolectemos de sus expedientes serán confidencial o secreta. Su nombre o información personal jamás aparecerán en ningún informe y nunca serán compartidas con personas que no son parte del equipo del estudio. Toda su información se mantendrá bajo llave y segura en las computadoras del estudio. Sólo nuestro equipo de investigación tendrá acceso a su información. Nos da permiso para recolectar información de su salud y la salud de sus hijos dentro de sus expedientes de parto y salud posnatal?",SAME,No,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n0110,0,multiple_choice,all,"Photo Use Verbal Consent
 
Thank you very much for participating in our final survey. Your participation in this phase of this study is now complete.
 
Before we end our visit today, we’d like to ask your permission to include the photograph you provided as part of this study into a database to be used in future research. Our research team would like to use computers to view and analyze photographs. As an example, we want to see if a computer can estimate when a person was born based just on their photograph. This is done confidentially, so the computer analyzing the photo does not know who you are.
 
If you provide your permission, please know your actual photograph will never be associated with your name or identifying information that you have provided to us in any public data; we will not share your photograph with anyone outside of our research team.  In addition, it would never be used publicly, and we would take the same security precautions we take to safeguard the data collected in the study you have completed. This means your photograph would remain in secure computers and only our research team would be able to access it through a password.
 
Please remember that providing permission to add your photograph to this database is completely voluntary and choosing not to provide consent will not affect your participation in other studies with our research team in the future. 
 
Do you grant us permission to add your photograph to this database?",SAME,1,Yes,SAME,"Consentimiento Verbal Para el Uso de Fotografías  

Muchas gracias por participar en nuestra encuesta final. Su participación en esta fase del estudio ha concluido.  

Antes de terminar con nuestra visita de hoy, nos gustaría pedirle su permiso pare incluir la foto que le tomamos como parte de este estudio en una base de datos para que sea usada en otro estudio en un futuro. Nuestro grupo de investigación desea usar computadoras para ver y analizar las fotos. Como un ejemplo, nos gustaría saber si una computadora puede estimar la edad de una persona basándose solamente en una fotografía. Esto se haría de manera confidencial, y la computadora analizando la foto no sabría quien es usted.   

Si nos da su permiso, por favor sepa que su foto no seria asociada con su nombre ni otra información que lo pueda identificar en ningún tipo de dato publico, nunca compartiremos su fotografía con personas fuera de nuestro equipo de investigación. Es mas, nunca seria usada públicamente, y tomaríamos las mismas precauciones que tomamos para guardar los datos ya recolectados como parte del estudio que acaba de completar. Esto quiere decir que su fotografía se mantendrá en computadoras con seguridad y solamente nuestro equipo llevando acabo el estudio tendría acceso a ella a través de una contraseña.     

Recuerde que dar su permiso para que se incluya su fotografía en esta base de datos es completamente voluntario y decidir no dar su permiso no afectará su participación  en cualquier estudio o proyecto realizado por nuestro equipo en un futuro.      

¿Nos da su permiso para incluir su fotografía en esta base de datos?",SAME,Si,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n0110,0,multiple_choice,all,"Photo Use Verbal Consent
 
Thank you very much for participating in our final survey. Your participation in this phase of this study is now complete.
 
Before we end our visit today, we’d like to ask your permission to include the photograph you provided as part of this study into a database to be used in future research. Our research team would like to use computers to view and analyze photographs. As an example, we want to see if a computer can estimate when a person was born based just on their photograph. This is done confidentially, so the computer analyzing the photo does not know who you are.
 
If you provide your permission, please know your actual photograph will never be associated with your name or identifying information that you have provided to us in any public data; we will not share your photograph with anyone outside of our research team.  In addition, it would never be used publicly, and we would take the same security precautions we take to safeguard the data collected in the study you have completed. This means your photograph would remain in secure computers and only our research team would be able to access it through a password.
 
Please remember that providing permission to add your photograph to this database is completely voluntary and choosing not to provide consent will not affect your participation in other studies with our research team in the future. 
 
Do you grant us permission to add your photograph to this database?",SAME,2,No,SAME,"Consentimiento Verbal Para el Uso de Fotografías  

Muchas gracias por participar en nuestra encuesta final. Su participación en esta fase del estudio ha concluido.  

Antes de terminar con nuestra visita de hoy, nos gustaría pedirle su permiso pare incluir la foto que le tomamos como parte de este estudio en una base de datos para que sea usada en otro estudio en un futuro. Nuestro grupo de investigación desea usar computadoras para ver y analizar las fotos. Como un ejemplo, nos gustaría saber si una computadora puede estimar la edad de una persona basándose solamente en una fotografía. Esto se haría de manera confidencial, y la computadora analizando la foto no sabría quien es usted.   

Si nos da su permiso, por favor sepa que su foto no seria asociada con su nombre ni otra información que lo pueda identificar en ningún tipo de dato publico, nunca compartiremos su fotografía con personas fuera de nuestro equipo de investigación. Es mas, nunca seria usada públicamente, y tomaríamos las mismas precauciones que tomamos para guardar los datos ya recolectados como parte del estudio que acaba de completar. Esto quiere decir que su fotografía se mantendrá en computadoras con seguridad y solamente nuestro equipo llevando acabo el estudio tendría acceso a ella a través de una contraseña.     

Recuerde que dar su permiso para que se incluya su fotografía en esta base de datos es completamente voluntario y decidir no dar su permiso no afectará su participación  en cualquier estudio o proyecto realizado por nuestro equipo en un futuro.      

¿Nos da su permiso para incluir su fotografía en esta base de datos?",SAME,No,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p8887,0,roster,w3,"When we spoke previously, you told me about these children that were 5 yrs or younger at the time. I will now ask you some questions about their health.","When we spoke previously, you told me about these children that were 5 yrs or younger at the time. I will now ask you some questions about their health.",NA,NA,NA,"Cuando la entrevistamos previamente, nos dijo sobre estos hijos suyos que tenian 5 años o menos en ese entonces. Ahora le hare unas preguntas sobre la salud de ellos.","Cuando la entrevistamos previamente, nos dijo sobre estos hijos suyos que tenían 5 años o menos en ese entonces. Ahora le hare unas preguntas sobre la salud de ellos, pero solo si estas le aplican a usted.",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p8888,1,intro,w3,I will now ask you questions about [CHILD ROSTER X].,SAME,NA,NA,NA,Le hare preguntas sobre [p8887].,SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0501,1,year_month_day,w3,"If [p8887] shows ""fecha incorrecta"", please enter the correct date of birth.",SAME,NA,NA,NA,"Si [p8887] muestra ""fecha incorrecta"", por favor escriba la fecha de nacimiento correcta.",SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0600,1,multiple_choice,w3,Is [CHILD ROSTER X] alive?,SAME,1,Yes,SAME,¿[p8887] esta vivo/a?,SAME,Sí,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0600,1,multiple_choice,w3,Is [CHILD ROSTER X] alive?,SAME,2,No,SAME,¿[p8887] esta vivo/a?,SAME,No,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0700,1,multiple_choice,w3,Is [CHILD ROSTER X] living with you?,SAME,1,Yes,SAME,¿[p8887] esta viviendo con usted?,SAME,Sí,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0700,1,multiple_choice,w3,Is [CHILD ROSTER X] living with you?,SAME,2,No,SAME,¿[p8887] esta viviendo con usted?,SAME,No,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0800p1,1,integer,w3,How old was [CHILD ROSTER X] when he/she died?,SAME,NA,NA,NA,¿Qué edad tenía [p8887] cuando él/ella murió?,SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0800p2,1,multiple_choice,w3,How old was [CHILD ROSTER X] when he/she died? DID RESPONDENT ANSWER IN...,SAME,1,Days,SAME,¿Qué edad tenía [p8887] cuando él/ella murió? LA RESPUESTA ES EN...,SAME,Días,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0800p2,1,multiple_choice,w3,How old was [CHILD ROSTER X] when he/she died? DID RESPONDENT ANSWER IN...,SAME,2,Weeks,SAME,¿Qué edad tenía [p8887] cuando él/ella murió? LA RESPUESTA ES EN...,SAME,Semanas,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0800p2,1,multiple_choice,w3,How old was [CHILD ROSTER X] when he/she died? DID RESPONDENT ANSWER IN...,SAME,3,Months,SAME,¿Qué edad tenía [p8887] cuando él/ella murió? LA RESPUESTA ES EN...,SAME,Meses,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0800p2,1,multiple_choice,w3,How old was [CHILD ROSTER X] when he/she died? DID RESPONDENT ANSWER IN...,SAME,4,Years,SAME,¿Qué edad tenía [p8887] cuando él/ella murió? LA RESPUESTA ES EN...,SAME,Años,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0900,1,text,w3,What was the cause of [CHILD ROSTER X]'s death?,SAME,NA,NA,NA,Cual fue la causa de la muerte de [p8887]?,SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0901,1,multiple_choice,w3,NA,Is [CHILD ROSTER X]’s the mother still providing the primary care for this child?,1,NA,Yes,NA,¿La madre de [p8887] es quien todavia se encarga del cuidado diario del niño/a?,NA,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0901,1,multiple_choice,w3,NA,Is [CHILD ROSTER X]’s the mother still providing the primary care for this child?,2,NA,No,NA,¿La madre de [p8887] es quien todavia se encarga del cuidado diario del niño/a?,NA,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0902,1,multiple_choice,w3,NA,Why is the mother not providing care?,1,NA,Died,NA,¿Porqué razon la madre no es quien se encarga de su cuidado diario? ,NA,Murió,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0902,1,multiple_choice,w3,NA,Why is the mother not providing care?,2,NA,Ill/Disabled,NA,¿Porqué razon la madre no es quien se encarga de su cuidado diario? ,NA,Enferma/discapacitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0902,1,multiple_choice,w3,NA,Why is the mother not providing care?,3,NA,Moved away,NA,¿Porqué razon la madre no es quien se encarga de su cuidado diario? ,NA,Se Mudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0902,1,multiple_choice,w3,NA,Why is the mother not providing care?,4,NA,Other,NA,¿Porqué razon la madre no es quien se encarga de su cuidado diario? ,NA,Otro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0903a,1,multiple_select,w3,NA,Who is providing the care for [p8887]? (Select all that apply),a,NA,Respondent,NA,¿Quién se encarga de darle el cuidado diario a este niño/a?,NA,El encuestado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0903b,1,multiple_select,w3,NA,Who is providing the care for [p8887]? (Select all that apply),b,NA,Child's Grandmother,NA,¿Quién se encarga de darle el cuidado diario a este niño/a?,NA,La abuela del nino/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0903c,1,multiple_select,w3,NA,Who is providing the care for [p8887]? (Select all that apply),c,NA,Child's Aunt,NA,¿Quién se encarga de darle el cuidado diario a este niño/a?,NA,La tia del niño/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0903d,1,multiple_select,w3,NA,Who is providing the care for [p8887]? (Select all that apply),d,NA,Child's Sister,NA,¿Quién se encarga de darle el cuidado diario a este niño/a?,NA,La hermana del niño/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0903e,1,multiple_select,w3,NA,Who is providing the care for [p8887]? (Select all that apply),e,NA,Respondent's partner/ Child's stepmother,NA,¿Quién se encarga de darle el cuidado diario a este niño/a?,NA,La pareja del encuestado (la madrastra del nino/a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0903f,1,multiple_select,w3,NA,Who is providing the care for [p8887]? (Select all that apply),f,NA,Other relative,NA,¿Quién se encarga de darle el cuidado diario a este niño/a?,NA,Otro pariente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p0903g,1,multiple_select,w3,NA,Who is providing the care for [p8887]? (Select all that apply),g,NA,Friend,NA,¿Quién se encarga de darle el cuidado diario a este niño/a?,NA,Amigo/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p1000,1,multiple_choice,w3,Has [CHILD ROSTER X] had diarrhea in the last 4 weeks?,Has [CHILD ROSTER X] had diarrhea in the last 4 weeks?,1,Yes,Yes,¿[p8887]  ha tenido diarrea en las últimas 4 semanas?,¿[p8887] ha tenido diarrea en las últimas 4 semanas?,Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p1000,1,multiple_choice,w3,Has [CHILD ROSTER X] had diarrhea in the last 4 weeks?,Has [CHILD ROSTER X] had diarrhea in the last 4 weeks?,2,No,No,¿[p8887]  ha tenido diarrea en las últimas 4 semanas?,¿[p8887] ha tenido diarrea en las últimas 4 semanas?,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
